Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
Dialogo Standard;S;PR;CURITIBA;Capital;82650440;82650690;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82700000;82710520;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82720000;82720560;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82800000;82810780;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82820000;82840540;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82860000;82860999;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82900000;82980999;3;8,41
Dialogo Standard;S;PR;CURITIBA;Capital;82990000;82999999;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88010000;88020229;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88020230;88020290;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88020292;88020899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88021000;88021999;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88025000;88025119;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88025120;88025190;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88025195;88025899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88030003;88030019;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88030020;88030020;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88030030;88030039;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88030040;88030899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88032000;88032000;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88032001;88032269;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88032270;88032699;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88032700;88032899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88034000;88034899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88035000;88035899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88036000;88036899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88037000;88037099;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88037100;88037335;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88037340;88037660;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88037700;88037750;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040000;88040369;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040370;88040400;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040401;88040401;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040405;88040405;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040410;88040422;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040423;88040427;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040430;88040431;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040432;88040432;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040433;88040442;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040443;88040445;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040446;88040446;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040447;88040475;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040476;88040534;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040535;88040535;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040536;88040621;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040623;88040651;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040653;88040682;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040683;88040690;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88040691;88040899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88045000;88045899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88047000;88047399;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88047400;88047774;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048000;88048007;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048008;88048010;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048011;88048035;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048036;88048089;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048090;88048090;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048091;88048600;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88048601;88048899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88049000;88049699;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88050000;88050001;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88050005;88050006;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88050007;88050050;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88050051;88050299;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88050300;88050600;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88051000;88051899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88052000;88052399;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88052400;88052500;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88052600;88052739;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88052740;88052779;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88052780;88052849;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88053000;88053200;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88053300;88053480;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88053481;88053799;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88054000;88054700;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056000;88056588;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056589;88056604;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056605;88056605;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056606;88056614;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056615;88056680;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056681;88056779;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88056780;88056899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058000;88058000;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058001;88058004;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058005;88058008;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058010;88058019;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058020;88058060;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058061;88058190;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058191;88058191;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88058192;88058840;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88060000;88060470;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88061000;88061749;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88062000;88062699;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88063000;88063699;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88063700;88063700;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88063701;88063899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88064000;88064899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88065000;88065599;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066000;88066011;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066012;88066013;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066014;88066019;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066020;88066020;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066021;88066021;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066022;88066029;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066030;88066034;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066035;88066050;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066051;88066059;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066060;88066066;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066067;88066119;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066120;88066164;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066165;88066169;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066170;88066174;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066175;88066219;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066220;88066259;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066260;88066279;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066280;88066280;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066281;88066599;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066600;88066665;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88066666;88066899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88067000;88067700;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070000;88070149;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070150;88070230;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070231;88070359;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070360;88070499;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070501;88070529;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070530;88070599;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070600;88070629;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070630;88070630;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88070650;88070899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88075000;88075169;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88075170;88075549;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88075550;88075625;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080000;88080160;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080161;88080180;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080181;88080279;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080280;88080290;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080291;88080320;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080321;88080330;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080331;88080399;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080400;88080400;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080401;88080849;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88080850;88080850;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085000;88085114;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085115;88085115;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085116;88085150;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085151;88085259;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085260;88085359;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085360;88085474;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085475;88085475;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085476;88085649;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88085650;88085899;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090000;88090050;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090051;88090051;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090052;88090060;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090061;88090061;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090062;88090069;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090070;88090070;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090071;88090074;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090075;88090075;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090076;88090079;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090080;88090080;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090081;88090081;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090090;88090200;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090203;88090203;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090205;88090205;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090210;88090210;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090220;88090220;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090221;88090244;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090245;88090299;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090300;88090300;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090301;88090309;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090310;88090320;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090330;88090400;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090401;88090410;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090411;88090420;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090421;88090465;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090466;88090489;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090490;88090689;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88090690;88090840;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095000;88095510;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095515;88095515;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095516;88095560;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095561;88095579;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095580;88095709;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095710;88095710;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095720;88095720;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095721;88095721;3;8,41
Dialogo Standard;S;SC;FLORIANOPOLIS;Capital;88095750;88095830;3;8,41
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90000000;90002899;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90002900;90002900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90002901;90009999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010000;90010339;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010340;90010340;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010341;90010380;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010381;90010389;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010390;90010395;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010400;90010410;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010411;90010415;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010419;90010419;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010420;90010420;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010421;90010430;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010431;90010440;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010441;90010450;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010451;90010459;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010460;90010500;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010510;90010510;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90010520;90013899;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90013900;90013900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90013901;90030041;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90030050;90030050;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90030051;90030170;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035000;90035001;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035002;90035003;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035004;90035005;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035006;90035020;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035030;90035030;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035040;90035040;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035050;90035210;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035211;90035211;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035220;90035220;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035225;90035225;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90035903;90035903;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90038900;90038900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90039900;90039900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040000;90040000;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040001;90040001;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040002;90040008;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040010;90040020;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040030;90040080;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040090;90040090;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040100;90040131;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040140;90040145;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040150;90040150;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040160;90040170;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040180;90040194;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040200;90040310;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040320;90040320;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040330;90040360;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040370;90040373;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040374;90040471;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90040480;90050004;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050010;90050070;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050080;90050080;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050090;90050090;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050100;90050109;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050110;90050110;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050120;90050150;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050160;90050161;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050170;90050170;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050180;90050180;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050185;90050185;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050190;90050199;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050200;90050205;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050210;90050260;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050270;90050279;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050280;90050289;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050290;90050299;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050300;90050321;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050330;90050330;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050340;90050350;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050360;90050360;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050370;90050370;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050380;90050380;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90050390;90050390;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90090000;90090350;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90090360;90090360;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90090361;90090371;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90090380;90090400;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110000;90110010;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110020;90110020;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110030;90110161;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110170;90110171;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110180;90110240;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110250;90110330;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110340;90110340;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110350;90110360;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110361;90110899;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110900;90110900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110901;90110902;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110903;90110903;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110904;90110909;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110910;90110910;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90110911;90119899;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90119900;90119900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90119901;90120029;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90120030;90120030;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90120031;90129999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130000;90130001;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130010;90130010;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130020;90130069;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130070;90130090;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130100;90130151;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90130152;90149999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150000;90150101;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150102;90150159;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150160;90150160;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150161;90150899;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150900;90150900;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90150901;90159999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160000;90160030;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160040;90160040;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160050;90160060;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160070;90160070;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160080;90160080;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160090;90160099;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160100;90160100;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160110;90160110;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160120;90160120;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160130;90160181;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160182;90160190;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160200;90160240;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90160241;90175059;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90175060;90175060;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90175061;90199999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90200000;90200350;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90200351;90219999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220000;90220009;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220010;90220011;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220012;90220231;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220232;90220320;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220321;90220340;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220341;90220970;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220971;90220971;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90220972;90229999;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90230000;90230000;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90230001;90230001;2;5
Dialogo Standard;S;RS;PORTO ALEGRE;Capital;90230002;90230002;2;5
