Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
jadlog rodoviario;SE;MG;SAO GERALDO DA PIEDADE;Interior;39723000;39724999;5;41,37
jadlog rodoviario;SE;MG;SAO GERALDO DO BAGUARI;Interior;39704000;39706999;5;41,37
jadlog rodoviario;SE;MG;SAO GERALDO DO BAIXIO;Interior;35258000;35259999;6;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO ABAETE;Interior;38790000;38793999;4;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO MONTE;Interior;35455000;35455000;5;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO PARA;Interior;35544000;35544999;4;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO RIO ABAIXO;Interior;35935000;35937999;3;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO RIO PRETO;Interior;39185000;39187999;4;41,37
jadlog rodoviario;SE;MG;SAO GONCALO DO SAPUCAI;Interior;37490000;37495999;6;41,37
jadlog rodoviario;SE;MG;SAO GOTARDO;Capital;38800000;38804999;3;12,51
jadlog rodoviario;SE;MG;SAO JOAO BATISTA DO GLORIA;Interior;37920000;37921999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DA LAGOA;Interior;39355000;39359999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DA MATA;Interior;37568000;37569999;7;41,37
jadlog rodoviario;SE;MG;SAO JOAO DA PONTE;Interior;39430000;39436999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DAS MISSOES;Interior;39475000;39477999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DEL REI;Capital;36300001;36315999;3;12,51
jadlog rodoviario;SE;MG;SAO JOAO DO MANHUACU;Interior;36918000;36919999;8;41,37
jadlog rodoviario;SE;MG;SAO JOAO DO MANTENINHA;Interior;35277000;35279999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DO ORIENTE;Interior;35146000;35146999;5;41,37
jadlog rodoviario;SE;MG;SAO JOAO DO PACUI;Interior;39365000;39369999;6;41,37
jadlog rodoviario;SE;MG;SAO JOAO DO PARAISO;Interior;39540000;39546999;7;41,37
jadlog rodoviario;SE;MG;SAO JOAO NEPOMUCENO;Capital;36680000;36689999;3;12,51
jadlog rodoviario;SE;MG;SAO JOAQUIM DE BICAS;Interior;32920000;32999999;6;41,37
jadlog rodoviario;SE;MG;SAO JOSE DA BARRA;Interior;37945000;37947999;4;41,37
jadlog rodoviario;SE;MG;SAO JOSE DA LAPA;Capital;33350000;33399999;4;12,51
jadlog rodoviario;SE;MG;SAO JOSE DA SAFIRA;Interior;39785000;39789999;6;41,37
jadlog rodoviario;SE;MG;SAO JOSE DA VARGINHA;Interior;35694000;35694999;4;41,37
jadlog rodoviario;SE;MG;SAO JOSE DO ALEGRE;Interior;37510000;37510999;4;41,37
